segment_id,time_bucket,lat_center,lon_center,zone_type,nearest_landmark,dist_to_anchor_km,dist_from_center_km,lighting_score,streetlight_operational_pct,crowd_density,historical_incidents_annual,unsafe_reports_count,risk_score,risk_band,report_id,report_lat,report_lon,report_timestamp,device_hash_sim
BBS-0040,night,20.22675,85.75575,residential_mixed,Unnamed residential/mixed segment,4.46,10.531,0.204,16.8,0.166,3.0,1,77.2,high,RPT-00030,20.227095,85.755492,2026-07-31 04:43:00,dev_2c90ce274c
BBS-0041,morning,20.22675,85.76025,residential_mixed,Unnamed residential/mixed segment,4.235,10.217,0.29,34.7,0.279,1.0,0,27.6,medium,,,,,
BBS-0041,afternoon,20.22675,85.76025,residential_mixed,Unnamed residential/mixed segment,4.235,10.217,0.29,34.7,0.233,1.0,1,34.4,medium,RPT-00031,20.226344,85.75877,2026-08-07 15:41:00,dev_9a46835e30
BBS-0041,evening,20.22675,85.76025,residential_mixed,Unnamed residential/mixed segment,4.235,10.217,0.29,34.7,0.305,1.0,0,41.7,high,,,,,
BBS-0041,night,20.22675,85.76025,residential_mixed,Unnamed residential/mixed segment,4.235,10.217,0.29,34.7,0.225,1.0,1,63.1,high,RPT-00032,20.226767,85.760387,2026-08-10 01:18:00,
BBS-0042,morning,20.22675,85.76475,residential_mixed,Unnamed residential/mixed segment,4.052,9.915,0.147,14.5,0.293,2.0,0,32.0,medium,,,,,
BBS-0042,afternoon,20.22675,85.76475,residential_mixed,Unnamed residential/mixed segment,4.052,9.915,0.147,14.5,0.165,2.0,0,34.5,medium,,,,,
BBS-0042,evening,20.22675,85.76475,residential_mixed,Unnamed residential/mixed segment,4.052,9.915,0.147,14.5,0.231,2.0,2,65.6,high,RPT-00033,20.226665,85.765195,2026-07-25 18:51:00,
BBS-0042,evening,20.22675,85.76475,residential_mixed,Unnamed residential/mixed segment,4.052,9.915,0.147,14.5,0.231,2.0,2,65.6,high,RPT-00034,20.226906,85.764471,2026-07-18 19:53:00,
BBS-0042,night,20.22675,85.76475,residential_mixed,Unnamed residential/mixed segment,4.052,9.915,0.147,14.5,0.139,2.0,0,69.5,high,,,,,
BBS-0043,morning,20.22675,85.76925,residential_mixed,Unnamed residential/mixed segment,3.916,9.627,0.25,28.7,0.242,1.0,0,29.0,medium,,,,,
BBS-0043,afternoon,20.22675,85.76925,residential_mixed,Unnamed residential/mixed segment,3.916,9.627,0.25,28.7,0.124,1.0,0,31.4,medium,,,,,
BBS-0043,evening,20.22675,85.76925,residential_mixed,Unnamed residential/mixed segment,3.916,9.627,0.25,28.7,0.341,1.0,0,41.5,high,,,,,
BBS-0043,night,20.22675,85.76925,residential_mixed,Unnamed residential/mixed segment,3.916,9.627,0.25,28.7,0.089,1.0,1,69.4,high,RPT-00035,20.226775,85.768643,2026-08-14 00:36:00,dev_ab78e1b5b3
BBS-0044,morning,20.22675,85.77375,residential_mixed,Unnamed residential/mixed segment,3.834,9.354,0.241,22.8,0.277,3.0,0,36.3,medium,,,,,
BBS-0044,afternoon,20.22675,85.77375,residential_mixed,Unnamed residential/mixed segment,3.834,9.354,0.241,22.8,0.237,3.0,0,36.1,medium,,,,,
BBS-0044,evening,20.22675,85.77375,residential_mixed,Unnamed residential/mixed segment,3.834,9.354,0.241,22.8,0.279,3.0,1,59.0,high,RPT-00036,20.227129,85.773858,2026-07-29 17:26:00,
BBS-0044,night,20.22675,85.77375,residential_mixed,Unnamed residential/mixed segment,3.834,9.354,0.241,22.8,0.143,3.0,0,69.6,high,,,,,
BBS-0045,morning,20.22675,85.77825,residential_mixed,Unnamed residential/mixed segment,3.809,9.096,0.228,21.9,0.215,2.0,0,34.3,medium,,,,,
BBS-0045,afternoon,20.22675,85.77825,residential_mixed,Unnamed residential/mixed segment,3.809,9.096,0.228,21.9,0.184,2.0,0,33.7,medium,,,,,
BBS-0045,evening,20.22675,85.77825,residential_mixed,Unnamed residential/mixed segment,3.809,9.096,0.228,21.9,0.283,2.0,2,61.7,high,RPT-00037,20.226318,85.778271,2026-08-12 20:04:00,
BBS-0045,evening,20.22675,85.77825,residential_mixed,Unnamed residential/mixed segment,3.809,9.096,0.228,21.9,0.283,2.0,2,61.7,high,RPT-00038,20.227312,85.778242,2026-07-19 18:46:00,dev_d4d9078b85
BBS-0045,night,20.22675,85.77825,residential_mixed,Unnamed residential/mixed segment,3.809,9.096,0.228,21.9,0.173,2.0,0,64.9,high,,,,,
BBS-0046,morning,20.22675,85.78275,residential_mixed,Unnamed residential/mixed segment,3.841,8.856,0.275,28.5,0.228,6.0,1,57.3,high,RPT-00039,20.226291,85.782143,2026-07-28 06:37:00,dev_fc0268f504
BBS-0046,afternoon,20.22675,85.78275,residential_mixed,Unnamed residential/mixed segment,3.841,8.856,0.275,28.5,0.292,6.0,0,46.9,high,,,,,
BBS-0046,evening,20.22675,85.78275,residential_mixed,Unnamed residential/mixed segment,3.841,8.856,0.275,28.5,0.422,6.0,0,59.2,high,,,,,
BBS-0046,night,20.22675,85.78275,residential_mixed,Unnamed residential/mixed segment,3.841,8.856,0.275,28.5,0.061,6.0,0,83.7,high,,,,,
BBS-0047,morning,20.22675,85.78725,residential_mixed,Unnamed residential/mixed segment,3.929,8.635,0.342,31.3,0.07,2.0,0,38.7,medium,,,,,
BBS-0047,afternoon,20.22675,85.78725,residential_mixed,Unnamed residential/mixed segment,3.929,8.635,0.342,31.3,0.273,2.0,0,30.4,medium,,,,,
BBS-0047,evening,20.22675,85.78725,residential_mixed,Unnamed residential/mixed segment,3.929,8.635,0.342,31.3,0.294,2.0,0,45.0,high,,,,,
BBS-0047,night,20.22675,85.78725,residential_mixed,Unnamed residential/mixed segment,3.929,8.635,0.342,31.3,0.053,2.0,0,64.2,high,,,,,
BBS-0048,morning,20.22675,85.79175,residential_mixed,Unnamed residential/mixed segment,4.002,8.434,0.206,18.5,0.21,2.0,1,41.3,high,RPT-00041,20.226145,85.7919,2026-08-08 06:38:00,dev_dbecaef771
BBS-0048,afternoon,20.22675,85.79175,residential_mixed,Unnamed residential/mixed segment,4.002,8.434,0.206,18.5,0.185,2.0,1,40.5,high,RPT-00040,20.225872,85.791693,2026-07-21 11:31:00,dev_5d0760331f
BBS-0048,evening,20.22675,85.79175,residential_mixed,Unnamed residential/mixed segment,4.002,8.434,0.206,18.5,0.393,2.0,0,45.0,high,,,,,
BBS-0048,night,20.22675,85.79175,residential_mixed,Unnamed residential/mixed segment,4.002,8.434,0.206,18.5,0.115,2.0,0,67.8,high,,,,,
BBS-0049,morning,20.22675,85.79625,residential_mixed,Unnamed residential/mixed segment,3.697,8.255,0.165,10.6,0.322,1.0,0,26.7,medium,,,,,
BBS-0049,afternoon,20.22675,85.79625,residential_mixed,Unnamed residential/mixed segment,3.697,8.255,0.165,10.6,0.24,1.0,0,27.7,medium,,,,,
BBS-0049,evening,20.22675,85.79625,residential_mixed,Unnamed residential/mixed segment,3.697,8.255,0.165,10.6,0.296,1.0,0,45.1,high,,,,,
BBS-0049,night,20.22675,85.79625,residential_mixed,Unnamed residential/mixed segment,3.697,8.255,0.165,10.6,0.082,1.0,0,66.4,high,,,,,
BBS-0050,morning,20.22675,85.80075,residential_mixed,Unnamed residential/mixed segment,3.429,8.1,0.204,27.8,0.279,0.0,0,23.7,low,,,,,
BBS-0050,afternoon,20.22675,85.80075,residential_mixed,Unnamed residential/mixed segment,3.429,8.1,0.204,27.8,0.259,0.0,0,22.7,low,,,,,
BBS-0050,evening,20.22675,85.80075,residential_mixed,Unnamed residential/mixed segment,3.429,8.1,0.204,27.8,0.375,0.0,1,44.0,high,RPT-00042,20.227656,85.800806,2026-08-08 18:24:00,
BBS-0050,night,20.22675,85.80075,residential_mixed,Unnamed residential/mixed segment,3.429,8.1,0.204,27.8,0.089,0.0,0,60.3,high,,,,,
BBS-0051,morning,20.22675,85.80525,residential_mixed,Unnamed residential/mixed segment,3.208,7.969,0.2,18.5,0.256,2.0,0,33.0,medium,,,,,
BBS-0051,afternoon,20.22675,85.80525,residential_mixed,Unnamed residential/mixed segment,3.208,7.969,0.2,18.5,0.245,2.0,0,31.7,medium,,,,,
BBS-0051,evening,20.22675,85.80525,residential_mixed,Unnamed residential/mixed segment,3.208,7.969,0.2,18.5,0.292,2.0,0,48.6,high,,,,,
BBS-0051,night,20.22675,85.80525,residential_mixed,Unnamed residential/mixed segment,3.208,7.969,0.2,18.5,0.037,2.0,0,70.7,high,,,,,
BBS-0052,morning,20.22675,85.80975,residential_mixed,Unnamed residential/mixed segment,2.822,7.863,0.266,29.7,0.203,1.0,0,30.3,medium,,,,,
BBS-0052,afternoon,20.22675,85.80975,residential_mixed,Unnamed residential/mixed segment,2.822,7.863,0.266,29.7,0.201,1.0,1,35.6,medium,RPT-00043,20.22678,85.809436,2026-08-01 14:18:00,dev_f6bf82c37e
BBS-0052,evening,20.22675,85.80975,residential_mixed,Unnamed residential/mixed segment,2.822,7.863,0.266,29.7,0.363,1.0,0,40.3,medium,,,,,
BBS-0052,night,20.22675,85.80975,residential_mixed,Unnamed residential/mixed segment,2.822,7.863,0.266,29.7,0.183,1.0,0,58.8,high,,,,,
BBS-0053,morning,20.22675,85.81425,residential_mixed,Unnamed residential/mixed segment,2.411,7.785,0.297,24.2,0.184,0.0,0,26.6,medium,,,,,
BBS-0053,afternoon,20.22675,85.81425,residential_mixed,Unnamed residential/mixed segment,2.411,7.785,0.297,24.2,0.192,0.0,1,31.6,medium,RPT-00044,20.227593,85.813729,2026-07-22 15:22:00,
BBS-0053,evening,20.22675,85.81425,residential_mixed,Unnamed residential/mixed segment,2.411,7.785,0.297,24.2,0.32,0.0,0,36.8,medium,,,,,
BBS-0053,night,20.22675,85.81425,residential_mixed,Unnamed residential/mixed segment,2.411,7.785,0.297,24.2,0.162,0.0,0,53.9,high,,,,,
BBS-0054,morning,20.22675,85.81875,heritage_dense,Old Town / Lingaraj Temple,2.024,7.735,0.313,32.2,0.367,0.0,0,20.3,low,,,,,
BBS-0054,afternoon,20.22675,85.81875,heritage_dense,Old Town / Lingaraj Temple,2.024,7.735,0.313,32.2,0.333,0.0,1,26.8,medium,RPT-00045,20.226762,85.81895,2026-08-07 15:00:00,dev_04d4b0d8f9
BBS-0054,evening,20.22675,85.81875,heritage_dense,Old Town / Lingaraj Temple,2.024,7.735,0.313,32.2,0.354,0.0,0,35.2,medium,,,,,
BBS-0054,night,20.22675,85.81875,heritage_dense,Old Town / Lingaraj Temple,2.024,7.735,0.313,32.2,0.149,0.0,0,53.7,high,,,,,
BBS-0055,morning,20.22675,85.82325,heritage_dense,Old Town / Lingaraj Temple,1.68,7.712,0.377,41.8,0.406,2.0,0,27.2,medium,,,,,
BBS-0055,afternoon,20.22675,85.82325,heritage_dense,Old Town / Lingaraj Temple,1.68,7.712,0.377,41.8,0.335,2.0,0,28.3,medium,,,,,
BBS-0055,evening,20.22675,85.82325,heritage_dense,Old Town / Lingaraj Temple,1.68,7.712,0.377,41.8,0.442,2.0,1,45.8,high,RPT-00046,20.226737,85.823687,2026-08-12 17:16:00,dev_e57b5bb34e
BBS-0055,night,20.22675,85.82325,heritage_dense,Old Town / Lingaraj Temple,1.68,7.712,0.377,41.8,0.192,2.0,0,58.0,high,,,,,
BBS-0056,morning,20.22675,85.82775,heritage_dense,Old Town / Lingaraj Temple,1.411,7.719,0.365,33.6,0.369,0.0,0,20.0,low,,,,,
BBS-0056,afternoon,20.22675,85.82775,heritage_dense,Old Town / Lingaraj Temple,1.411,7.719,0.365,33.6,0.336,0.0,0,19.8,low,,,,,
BBS-0056,evening,20.22675,85.82775,heritage_dense,Old Town / Lingaraj Temple,1.411,7.719,0.365,33.6,0.548,0.0,0,27.3,medium,,,,,
BBS-0056,night,20.22675,85.82775,heritage_dense,Old Town / Lingaraj Temple,1.411,7.719,0.365,33.6,0.133,0.0,0,52.1,high,,,,,
BBS-0057,morning,20.22675,85.83225,heritage_dense,Old Town / Lingaraj Temple,1.264,7.754,0.368,45.2,0.477,2.0,1,31.6,medium,RPT-00048,20.226736,85.832228,2026-07-29 07:04:00,
BBS-0057,afternoon,20.22675,85.83225,heritage_dense,Old Town / Lingaraj Temple,1.264,7.754,0.368,45.2,0.417,2.0,0,25.5,medium,,,,,
BBS-0057,evening,20.22675,85.83225,heritage_dense,Old Town / Lingaraj Temple,1.264,7.754,0.368,45.2,0.478,2.0,0,38.1,medium,,,,,
BBS-0057,night,20.22675,85.83225,heritage_dense,Old Town / Lingaraj Temple,1.264,7.754,0.368,45.2,0.11,2.0,1,67.9,high,RPT-00047,20.227141,85.832456,2026-08-04 03:25:00,
BBS-0058,morning,20.22675,85.83675,heritage_dense,Old Town / Lingaraj Temple,1.283,7.817,0.306,35.4,0.486,0.0,0,16.3,low,,,,,
BBS-0058,afternoon,20.22675,85.83675,heritage_dense,Old Town / Lingaraj Temple,1.283,7.817,0.306,35.4,0.462,0.0,0,15.7,low,,,,,
BBS-0058,evening,20.22675,85.83675,heritage_dense,Old Town / Lingaraj Temple,1.283,7.817,0.306,35.4,0.544,0.0,0,28.9,medium,,,,,
BBS-0058,night,20.22675,85.83675,heritage_dense,Old Town / Lingaraj Temple,1.283,7.817,0.306,35.4,0.06,0.0,0,57.0,high,,,,,
BBS-0059,morning,20.22675,85.84125,heritage_dense,Old Town / Lingaraj Temple,1.462,7.907,0.391,32.1,0.505,7.0,1,51.7,high,RPT-00049,20.226352,85.841603,2026-07-21 08:23:00,
BBS-0059,afternoon,20.22675,85.84125,heritage_dense,Old Town / Lingaraj Temple,1.462,7.907,0.391,32.1,0.363,7.0,0,48.4,high,,,,,
BBS-0059,evening,20.22675,85.84125,heritage_dense,Old Town / Lingaraj Temple,1.462,7.907,0.391,32.1,0.424,7.0,0,60.5,high,,,,,
BBS-0059,night,20.22675,85.84125,heritage_dense,Old Town / Lingaraj Temple,1.462,7.907,0.391,32.1,0.118,7.0,0,81.1,high,,,,,
BBS-0060,morning,20.22675,85.84575,heritage_dense,Old Town / Lingaraj Temple,1.751,8.024,0.33,33.6,0.462,3.0,0,29.7,medium,,,,,
BBS-0060,afternoon,20.22675,85.84575,heritage_dense,Old Town / Lingaraj Temple,1.751,8.024,0.33,33.6,0.404,3.0,0,30.3,medium,,,,,
BBS-0060,evening,20.22675,85.84575,heritage_dense,Old Town / Lingaraj Temple,1.751,8.024,0.33,33.6,0.438,3.0,0,44.6,high,,,,,
BBS-0060,night,20.22675,85.84575,heritage_dense,Old Town / Lingaraj Temple,1.751,8.024,0.33,33.6,0.174,3.0,0,64.8,high,,,,,
BBS-0061,morning,20.22675,85.85025,heritage_dense,Old Town / Lingaraj Temple,2.107,8.166,0.341,32.6,0.403,2.0,0,27.4,medium,,,,,
BBS-0061,afternoon,20.22675,85.85025,heritage_dense,Old Town / Lingaraj Temple,2.107,8.166,0.341,32.6,0.321,2.0,0,28.8,medium,,,,,
BBS-0061,evening,20.22675,85.85025,heritage_dense,Old Town / Lingaraj Temple,2.107,8.166,0.341,32.6,0.392,2.0,0,41.7,high,,,,,
BBS-0061,night,20.22675,85.85025,heritage_dense,Old Town / Lingaraj Temple,2.107,8.166,0.341,32.6,0.143,2.0,0,61.2,high,,,,,
BBS-0062,morning,20.22675,85.85475,residential_mixed,Unnamed residential/mixed segment,2.5,8.332,0.208,24.3,0.258,2.0,0,32.9,medium,,,,,
BBS-0062,afternoon,20.22675,85.85475,residential_mixed,Unnamed residential/mixed segment,2.5,8.332,0.208,24.3,0.142,2.0,0,35.2,medium,,,,,
BBS-0062,evening,20.22675,85.85475,residential_mixed,Unnamed residential/mixed segment,2.5,8.332,0.208,24.3,0.388,2.0,0,45.2,high,,,,,
BBS-0062,night,20.22675,85.85475,residential_mixed,Unnamed residential/mixed segment,2.5,8.332,0.208,24.3,0.084,2.0,0,68.8,high,,,,,
BBS-0063,morning,20.22675,85.85925,residential_mixed,Unnamed residential/mixed segment,2.916,8.521,0.255,30.7,0.343,3.0,1,40.8,high,RPT-00050,20.226613,85.858617,2026-08-15 07:39:00,
BBS-0063,afternoon,20.22675,85.85925,residential_mixed,Unnamed residential/mixed segment,2.916,8.521,0.255,30.7,0.128,3.0,0,39.8,medium,,,,,
BBS-0063,evening,20.22675,85.85925,residential_mixed,Unnamed residential/mixed segment,2.916,8.521,0.255,30.7,0.308,3.0,0,50.9,high,,,,,
BBS-0063,night,20.22675,85.85925,residential_mixed,Unnamed residential/mixed segment,2.916,8.521,0.255,30.7,0.064,3.0,1,78.5,high,RPT-00051,20.226323,85.859689,2026-08-10 04:07:00,
BBS-0064,morning,20.22675,85.86375,residential_mixed,Unnamed residential/mixed segment,3.347,8.731,0.375,39.2,0.186,3.0,0,38.9,medium,,,,,
BBS-0064,afternoon,20.22675,85.86375,residential_mixed,Unnamed residential/mixed segment,3.347,8.731,0.375,39.2,0.181,3.0,0,37.7,medium,,,,,
BBS-0064,evening,20.22675,85.86375,residential_mixed,Unnamed residential/mixed segment,3.347,8.731,0.375,39.2,0.421,3.0,1,50.8,high,RPT-00052,20.226659,85.863934,2026-07-19 19:04:00,
BBS-0064,night,20.22675,85.86375,residential_mixed,Unnamed residential/mixed segment,3.347,8.731,0.375,39.2,0.114,3.0,0,65.0,high,,,,,
BBS-0065,morning,20.22675,85.86825,residential_mixed,Unnamed residential/mixed segment,3.786,8.961,0.329,28.2,0.197,2.0,0,34.5,medium,,,,,
BBS-0065,afternoon,20.22675,85.86825,residential_mixed,Unnamed residential/mixed segment,3.786,8.961,0.329,28.2,0.1,2.0,0,36.3,medium,,,,,
BBS-0065,evening,20.22675,85.86825,residential_mixed,Unnamed residential/mixed segment,3.786,8.961,0.329,28.2,0.212,2.0,0,48.1,high,,,,,
BBS-0065,night,20.22675,85.86825,residential_mixed,Unnamed residential/mixed segment,3.786,8.961,0.329,28.2,0.073,2.0,1,70.8,high,RPT-00053,20.226983,85.867876,2026-07-28 02:53:00,
BBS-0066,morning,20.22675,85.87275,residential_mixed,Unnamed residential/mixed segment,4.232,9.209,0.34,37.0,0.207,1.0,0,29.8,medium,,,,,
BBS-0066,afternoon,20.22675,85.87275,residential_mixed,Unnamed residential/mixed segment,4.232,9.209,0.34,37.0,0.197,1.0,0,28.8,medium,,,,,
BBS-0066,evening,20.22675,85.87275,residential_mixed,Unnamed residential/mixed segment,4.232,9.209,0.34,37.0,0.179,1.0,0,44.7,high,,,,,
BBS-0066,night,20.22675,85.87275,residential_mixed,Unnamed residential/mixed segment,4.232,9.209,0.34,37.0,0.099,1.0,0,58.5,high,,,,,
BBS-0067,morning,20.22675,85.87725,residential_mixed,Unnamed residential/mixed segment,4.683,9.473,0.176,17.3,0.307,6.0,1,55.1,high,RPT-00054,20.226364,85.877867,2026-07-17 07:49:00,
BBS-0067,afternoon,20.22675,85.87725,residential_mixed,Unnamed residential/mixed segment,4.683,9.473,0.176,17.3,0.307,6.0,1,53.3,high,RPT-00057,20.226227,85.877048,2026-07-24 12:16:00,dev_e8c5cbe057
BBS-0067,evening,20.22675,85.87725,residential_mixed,Unnamed residential/mixed segment,4.683,9.473,0.176,17.3,0.201,6.0,1,76.0,high,RPT-00055,20.226811,85.877837,2026-07-20 18:44:00,dev_56e53012fb
BBS-0067,night,20.22675,85.87725,residential_mixed,Unnamed residential/mixed segment,4.683,9.473,0.176,17.3,0.057,6.0,1,94.7,high,RPT-00056,20.227059,85.877806,2026-07-24 23:25:00,
BBS-0068,morning,20.22675,85.88175,residential_mixed,Unnamed residential/mixed segment,5.137,9.753,0.197,17.0,0.194,1.0,0,30.9,medium,,,,,
BBS-0068,afternoon,20.22675,85.88175,residential_mixed,Unnamed residential/mixed segment,5.137,9.753,0.197,17.0,0.219,1.0,0,28.3,medium,,,,,
BBS-0068,evening,20.22675,85.88175,residential_mixed,Unnamed residential/mixed segment,5.137,9.753,0.197,17.0,0.242,1.0,0,46.1,high,,,,,
BBS-0068,night,20.22675,85.88175,residential_mixed,Unnamed residential/mixed segment,5.137,9.753,0.197,17.0,0.206,1.0,0,60.9,high,,,,,
BBS-0069,morning,20.22675,85.88625,residential_mixed,Unnamed residential/mixed segment,5.593,10.048,0.339,36.4,0.248,4.0,0,41.1,high,,,,,
BBS-0069,afternoon,20.22675,85.88625,residential_mixed,Unnamed residential/mixed segment,5.593,10.048,0.339,36.4,0.203,4.0,0,41.3,high,,,,,
BBS-0069,evening,20.22675,85.88625,residential_mixed,Unnamed residential/mixed segment,5.593,10.048,0.339,36.4,0.411,4.0,2,63.1,high,RPT-00058,20.227729,85.886564,2026-08-10 17:51:00,
BBS-0069,evening,20.22675,85.88625,residential_mixed,Unnamed residential/mixed segment,5.593,10.048,0.339,36.4,0.411,4.0,2,63.1,high,RPT-00060,20.226987,85.887195,2026-07-29 19:52:00,dev_59211d614b
BBS-0069,night,20.22675,85.88625,residential_mixed,Unnamed residential/mixed segment,5.593,10.048,0.339,36.4,0.104,4.0,1,77.8,high,RPT-00059,20.226555,85.886204,2026-07-24 00:42:00,
BBS-0070,morning,20.22675,85.89075,residential_mixed,Unnamed residential/mixed segment,6.052,10.355,0.146,12.3,0.269,1.0,0,28.6,medium,,,,,
BBS-0070,afternoon,20.22675,85.89075,residential_mixed,Unnamed residential/mixed segment,6.052,10.355,0.146,12.3,0.165,1.0,0,30.3,medium,,,,,
BBS-0070,evening,20.22675,85.89075,residential_mixed,Unnamed residential/mixed segment,6.052,10.355,0.146,12.3,0.233,1.0,0,47.7,high,,,,,
BBS-0070,night,20.22675,85.89075,residential_mixed,Unnamed residential/mixed segment,6.052,10.355,0.146,12.3,0.068,1.0,0,67.7,high,,,,,
BBS-0071,morning,20.22675,85.89525,residential_mixed,Unnamed residential/mixed segment,6.512,10.674,0.359,37.3,0.376,3.0,0,32.5,medium,,,,,
BBS-0071,afternoon,20.22675,85.89525,residential_mixed,Unnamed residential/mixed segment,6.512,10.674,0.359,37.3,0.248,3.0,0,35.5,medium,,,,,
BBS-0071,evening,20.22675,85.89525,residential_mixed,Unnamed residential/mixed segment,6.512,10.674,0.359,37.3,0.331,3.0,2,61.0,high,RPT-00061,20.226193,85.89605,2026-08-04 17:47:00,dev_efcfd8bcbc
BBS-0071,evening,20.22675,85.89525,residential_mixed,Unnamed residential/mixed segment,6.512,10.674,0.359,37.3,0.331,3.0,2,61.0,high,RPT-00062,20.226414,85.895126,2026-07-30 18:08:00,
BBS-0071,night,20.22675,85.89525,residential_mixed,Unnamed residential/mixed segment,6.512,10.674,0.359,37.3,0.046,3.0,0,67.9,high,,,,,
BBS-0072,morning,20.22675,85.89975,residential_mixed,Unnamed residential/mixed segment,6.973,11.004,0.284,29.3,0.3,1.0,0,26.9,medium,,,,,
BBS-0072,afternoon,20.22675,85.89975,residential_mixed,Unnamed residential/mixed segment,6.973,11.004,0.284,29.3,0.129,1.0,0,31.2,medium,,,,,
BBS-0072,evening,20.22675,85.89975,residential_mixed,Unnamed residential/mixed segment,6.973,11.004,0.284,29.3,0.221,1.0,0,44.7,high,,,,,
BBS-0072,night,20.22675,85.89975,residential_mixed,Unnamed residential/mixed segment,6.973,11.004,0.284,29.3,0.071,1.0,0,61.8,high,,,,,
BBS-0073,morning,20.23125,85.74225,residential_mixed,Unnamed residential/mixed segment,4.985,11.208,0.261,25.5,0.362,2.0,0,29.2,medium,,,,,
BBS-0073,afternoon,20.23125,85.74225,residential_mixed,Unnamed residential/mixed segment,4.985,11.208,0.261,25.5,0.324,2.0,0,28.9,medium,,,,,
BBS-0073,evening,20.23125,85.74225,residential_mixed,Unnamed residential/mixed segment,4.985,11.208,0.261,25.5,0.288,2.0,0,47.2,high,,,,,
BBS-0073,night,20.23125,85.74225,residential_mixed,Unnamed residential/mixed segment,4.985,11.208,0.261,25.5,0.065,2.0,0,67.2,high,,,,,
BBS-0074,morning,20.23125,85.74675,residential_mixed,Unnamed residential/mixed segment,4.645,10.852,0.262,32.2,0.147,4.0,0,44.9,high,,,,,
BBS-0074,afternoon,20.23125,85.74675,residential_mixed,Unnamed residential/mixed segment,4.645,10.852,0.262,32.2,0.215,4.0,0,41.0,high,,,,,
BBS-0074,evening,20.23125,85.74675,residential_mixed,Unnamed residential/mixed segment,4.645,10.852,0.262,32.2,0.325,4.0,0,54.4,high,,,,,
BBS-0074,night,20.23125,85.74675,residential_mixed,Unnamed residential/mixed segment,4.645,10.852,0.262,32.2,0.152,4.0,0,72.7,high,,,,,
BBS-0075,morning,20.23125,85.75125,residential_mixed,Unnamed residential/mixed segment,4.328,10.506,0.35,38.4,0.3,1.0,0,26.6,medium,,,,,
BBS-0075,afternoon,20.23125,85.75125,residential_mixed,Unnamed residential/mixed segment,4.328,10.506,0.35,38.4,0.198,1.0,0,28.7,medium,,,,,
BBS-0075,evening,20.23125,85.75125,residential_mixed,Unnamed residential/mixed segment,4.328,10.506,0.35,38.4,0.348,1.0,0,38.7,medium,,,,,
BBS-0075,night,20.23125,85.75125,residential_mixed,Unnamed residential/mixed segment,4.328,10.506,0.35,38.4,0.063,1.0,0,59.3,high,,,,,
